industry,review_comment,rating
Airport,"Not the best... not the worst. Airport has some pretty good restaurants, and has a logical layout. I'm accustomed to flying in here and don't mind it.",3
Airport,Spent over an hour going through TSA alone. After that getting to my terminal via the train was a breeze. The flight was smooth pleasant.,3
Airport,Always busy. But I always get to where I need to be.,3
Airport,"Ok airport, still a little confusing, staff was ok going through the checkpoint, they were pretty fast. Wasn't the cleanest but still definitely not the worst.",3
Airport,"An easy way to catch your breath while picking someone up at Sacramento airport if you are early, or their flight is delayed. No driving around and around the terminals, being told by airport security to keep moving since passengers are not ready for pickup. Easy access and free.",3
Airport,The arrival and departure gates to far.,3
Airport,That Starbucks at San Antonio International Airport is out of regular milk! How does that happen?,3
Airport,"Crowded, people without masks... allow lots of time for security. Even TSA precheck has long lines",3
Airport,"Long walk, a train ride, and a quiet place this Tuesday.",3
Airport,"Post COVID experience was good, the waiting time through security much quicker although it could have been better. There is always room for improvement.  However, I was dissatisfied with TSA discarding one's foot (guacamole) saying it can be spread. Now I understand the need to eliminate potential threats but a food item?? Where is common sense ???",3
Airport,Pickup your arriving passengers on the departure side of the building less congestion,3
Airport,My experience varied. Good going on way not so good going another.,3
Airport,Potential active shooter Hartsfield-Jackson Atlanta International Airport. Be safe!,3
Airport,Reported active shooter at Hartsfield-Jackson Atlanta International Airport,3
Airport,Active shooter Hartsfield-Jackson Atlanta International Airport after security checkpoint ‼️‼️‼️‼️🤦🏾‍♀️,3
Airport,"Ugh #Sis why can’t the weekend be for #relaxation #atlanta #hartsfieldjackson airport is clearly too turnt up.

Please be careful this #holidayseason especially when traveling. #siswhatsgood",3
Airport,Active Shooter in Hartsfield-Jackson Atlanta International Airport #ATL airport right https://www.instagram.com/tv/CWgiFLGDIZE/?utm_medium=copy_link,3
Airport,ACCIDENTAL DISCHARGE OF A WEAPON Hartsfield-Jackson Atlanta International Airport. Pray everyone is ok,3
Airport,"If you know someone traveling thru the Hartsfield-Jackson airport, officials say there was an ‘accidental discharge’ of a weapon in a security area...",3
Airport,Justin flew out of Hartsfield-Jackson Atlanta International Airport this morning prior to whatever shooting incident took place. He is safe and sound. Praying my nephews and all the students traveling make it home safely.,3
Airport,An accidental gun discharge at Hartsfield-Jackson Atlanta International Airport caused panicked travelers to flee and briefly halted departures Saturday afternoon.,3
Airport,Rumors of an active shooter at Hartsfield-Jackson Atlanta International Airport left travelers scared and confused Saturday until the airport announced a firearm had been accidentally discharged.,3
Airport,I was LITERALLY in Hartsfield-Jackson Atlanta International Airport earlier today and left shortly before this happened! All is well and I made it safely!,3
Airport,"Checking in was okay, but every food place was closed except Freshi who had only vegetarian fare (no protein) and a bar that sold 16-dollar hamburgers and, since they were the only food available, there was a 20-minute wait just to place your order. There should be food available for people waiting for flights.",3
Airport,I can’t believe they really tryna cover up the shooting at the airport today🙄 . I guess my mama was on FaceTime screaming & running for dear life for no reason just panicking let them tell it Hartsfield-Jackson Atlanta International Airport,3
Airport,It wasn’t to bad other then people that are waiting for there ride like to stand in the middle of the street which blocks traffic.,3
Airport,"Ok so if you didn’t know, my parents are pilots and some people ask what the stupidest free thing we did was using there airline benefits! So here it is, Delta airlines has a museum of their history in there base ATL. So we flew down for a day checked out the museum, and went home all in the same day🤪!",3
Airport,Crazy because I am a small town girl in this huge place.,3
Airport,Airport and flight was fine.  Witnessed the baggage handlers throwing bags onto the tarmac.  And the food court was a joke.  Most restaurants out of product; serving limited menus but not bothering to tell you until you're at the order point yet the menu boards showing everything.,3
Airport,Nice airport. Very compact. Only downside is that many restaurants are closed. The airport authority needs to find new tenants to be there to provide services to the flying public.,3
Airport,"Coldest morning of the season in Atlanta! Hartsfield-Jackson Atlanta International Airport dipped to 32 degrees this AM, the coldest since April 2 when it registered 33 degrees. Below is a roundup of some of our coldest spots this morning... How cold did it get at your house?",3
Airport,"Got there around 7:30.  Long lines at the few food places open.  After 3 hours, all the coffee places (which I really need in the morning) were STILL closed!!  I like Atlanta's airport but open up earlier!!",3
Airport,On holiday season  get to the airport 3 HOURS EARLY,3
Airport,Decent airport. Definitely disappointed there are no more smoking lounges.,3
Airport,What a crazy experience. There was apparently a fire arm discharge in one of the terminals and we went on full lock down.  That was a crazy few minutes for sure.  U just never know what's going to happen when your traveling anymore,3
Airport,"Oh Hartsfield-Jackson Atlanta International Airport and Delta Air Lines I have missed you and glad to be back, just passing through.",3
Airport,It is usually busy and they need more TSA workers for manage to long lines. Shopping and restaurants are closed,3
Airport,3+ places people come out from flights/not well marked,3
Airport,Not my favorite airport but it was okay,3
Airport,They made me check my bag when I dint want to other than that it's an airport,3
Airport,Good place to wait without harassment from security or anybody,3
Airport,Luckily I can read signs or else I'd be lost.,3
Airport,Security takes an awful long time but ATL is handling traffic pretty well all things considered.,3
Airport,For being a 24hr airport you would hope for restaurants open a bit later than 8pm.,3
Airport,"Getting through security, making our way around the terminal, all flawless. What really irritated us as we passed through the ATL airport was that at least half of the restaurants were either closed or closed at 6pm. This made it really difficult to find somewhere to eat because everything was packed.",3
Airport,It would be nice if there was one at Sacramento International Airport in TERMINAL B #flySanAntonio #flysmf #flysacramento #FLYSAT #sacramentointernationalairport #sanantoniointernationalairport #automatedpizzakitchen #pizza,3
Airport,Arrive 2-3 hours early or else!,3
Airport,I was impressed with the bathroom attendant  and the walk way to the B terminal.    Then I saw the massive cockroach run past me.   I was not impressed after that.,3
Airport,Crazy this was my first visit to this airport you will need a guide dog,3
Airport,I'm home.  Merry Christmas at Hartsfield-Jackson Atlanta International Airport,3
Airport,Not my favorite airport but it gets the job done. Staff ok!,3
Airport,Sacramento International Airport should have this at both Terminal A & B when it comes to pizza #pizza #flySanAntonio #flysmf #flysacramento #FLYSAT #sacramentointernationalairport #sanantoniointernationalairport,3
Airport,First time at F gates. Sparse restaurants close at 8 pm eastern.,3
Airport,Said every restaurant closes at night,3
Airport,Getting coffee was a little tough this morning but other than that it's typical ATL.,3
Airport,This airport is crowded & small in the terminal that I was in. But it did have lots of shops to look at.,3
Airport,This is a big place I am so glad I can read because if you couldn’t you would not be able to get around here it’s full of signs ❤️❤️😂😂,3
Airport,"We flew in on a Saturday and trying to find someone to ask for assistance was almost impossible.
Finally, I found a police officer that was able to direct me in the right location.",3
Airport,"Security moved rapidly, but it was a Sunday. Very clean. Not  enough  seats  near the  gates, people  sitting on  floor  everywhere.",3
Airport,How does Atlanta airport one of the busiest in America has TSA pre-check close at 9pm on Sunday!  NOT GOOD!  traveler check the hours of TSA!,3
Airport,"Larger airport, typical stuff, food court, overpriced magazine stands. Most staff were friendly, restrooms were worst than most.",3
Airport,"Nice airport,  but no dining after 7 pm?",3
Airport,Travel is almost back to normal......ATL is back to it busy self.,3
Airport,"When December 8 opened up more Southwest Airlines flights from my HOME AIRPORT Sacramento International Airport to San Antonio International Airport  here’s the latest updates on mask mandates for TRAVEL RESTRICTIONS between the 916 and the 210. 

",3
Airport,"The airport is clean and easy to navigate with all the signage.

Only thing is it seems to attract people down on their luck.  One fellow stole some candy and ate it in one of shops.  Lady running the place confronted him as we were walking by.  Nothing hostile.  How too address the draw of such a warm open public place and people in need.",3
Airport,"Massive place, not the easiest place to go from Terminal to Terminal. So make sure you have more than enough time if you have to change Terminals.",3
Airport,TSA checkpoint was quick and efficient.  The Departure and Arrival dashboard were easily accessible to determine the time and gate number for my flight ✈️.   One thing that I  thought was weird and inconvenient was not being able to access concourse A from Concourse B.  Signage is needed to make customers aware that you can't pass through one concourse to reach the other concourse.,3
Airport,So many people! And 2 trains? Wow!,3
Airport,"I had to wait the night for my flight, the people that clean the floor with the loud machines did so in the same spot all night in order for the ones there to not be  able to rest. There is no place to get food in the middle of the night. The airport was very clean.",3
Airport,Make sure you go downstairs and follow rideshare signs if using Uber/Lyft.,3
Airport,"I was leaving the airport and decided to take some random shots….

#atlantaairport #airport #iphonephotographer #atlantaphotographer #shotoniphone12 #vsco #explore #explorepage #atlanta #streetphotography #justforfun #creativity",3
Airport,"Decent airport but curb side agent demanded a tip and when she didnt get it, threw the bags right in front of me. Delta.",3
Airport,If you flying out of Hartsfield-Jackson Atlanta International Airport you need to be 4 hours early these lines are terrible,3
Airport,"Good morning and happy Monday from a very festive Hartsfield-Jackson! Safe travels this week, friends! ✈️",3
Airport,"The airport was decent but masking was not enforced and the ""courtesy carts"" driving inside are disruptive. If they are that important they should have a dedicated lane instead of honking and making travelers move quickly out of the way. The intercom system was difficult to hear.",3
Airport,"On my way to New Jersey via Atlanta,  as always it's extremely busy but everyone's got to mask up.",3
Airport,"Plan to do a lot of walking. This place is very large, but getting through security could be worse",3
Airport,"2 days before Christmas,  very busy.  Traffic was not bad however.  We parked at the cell phone parking lot and were able to hook up with our party and exit the lot without too much hassle!",3
Airport,"It's terrible trying to find parking while you wait for a plane to arrive.  But the help from an employee was polite, respectful and very helpful.",3
Airport,The airport is beautiful ☺️ but the TSA line is awful 😞,3
Airport,Busy airport.. be aware if you order uber the pickup as of 12/23/2021 is on the north side,3
Airport,✈️ Having A day At the Airport 💜💜 Y’all be Safe 💜💜💜,3
Airport,When was the last time you’ve seen the South Terminal at Hartsfield-Jackson International Airport this empty? I’ll wait…#tbt,3
Airport,Boring as it gets security was a breeze tho,3
Airport,This airport is so huge. You can get lost and turned around easily if you don't know where you're going.,3
Airport,It was fast service. Need to be more strict on people wearing masks,3
Airport,Very smooth transition during busy holiday season!  Cleanliness was lower than expected but lines moving was a huge plus. Follow best mommy and daughter for more family fun reviews,3
Airport,"The airport was the perfect size to get in and out for a family traveling to the Napa area. Checking in and security were easy. I'd give it 4-5 masks were optional. I know it's out of their control but it's hard to enjoy the airport fully while wearing masks.
That being said there were great food options to choose from at the gates.",3
Airport,"Super busy and crowded, wear good walking shoes. Lots of familiar eateries. Also be aware, everyone does not wear a mask or wear it properly.",3
Airport,Busier than ever but due to covid it couldn’t be helped the airport was short staffed,3
Airport,"With all the staff shortage, I would recommend getting there 3 hours in advance.",3
Airport,"Giant airport and it never fails your gates will be opposite ends of airport but the always crowded train gets u there on time. A diverse crowd, mostly ignorant but typical city for area. Airport was clean, lots of hand sanitizer areas, convenient restrooms, just know that if u travel late a lot of the interior shops will be closed. Seating in gate areas was limited due to the plandemic.",3
Airport,"Dirty with sticky ground. Food court is trashful. Not many food stores open. Security check is not well organized. Compared to DIA, it still requires shoe and belt off. The tram to rental car center is really convenient though!",3
Airport,"Not crazy about Atlanta airport. Never have been. It was ok, however the soap in the womans bathroom STINKS...it gave me a headache and now its all i cam smell....Nasty...",3
Airport,what a nightmare that airport is...BUT the staff they have working there...are amazingly nice and helpful!,3
Airport,Try to avoid if you can - the layout and organisation of the check-in and security check is terrible  - giving 3 stars because the staff and TSA were helpful and did a good job with a friendly attitude in spite of how badly the airport is laid out/organised for them and passengers.,3
Airport,most of the employees I interacted w/ were rude. parking attendants are super friendly & helpful! if u don’t like ur job— QUIT! ITS THAT SIMPLE!!,3
Airport,Whenever I’m in SacTown this upcoming year I’m ready for my Southwest Airlines to San Antonio International Airport #flySanAntonio #flysmf #flysacramento #sacramentointernationalairport #FLYSAT #sanantoniointernationalairport #southwestairlines,3
Airport,Second and last flight of the day and last flight of the year is delta Connection operated by endeavorair 5451 with service from ATL-MOB.  Aircraft is a CRJ-900 and I’m in Comfort+ seat 9A for the one hour ride south.,3
Airport,Huge one and lot of connections.  Need care from individual perspective,3
Airport,Delta sucked airport was great except no drink machines anywhere and the seats are not comfortable to sleep in,3
Airport,Long wait between flights and not enough places to eat early in the morning.,3
Airport,"The airport is nice. But TSA there are so disorganized and clearly have no interest in making the process smooth, or otherwise be helpful at all.",3
Airport,"New view outside the world's busiest airport.
Hartsfield-Jackson Atlanta International Airport #Atlanta #NewMayor 
CBS46",3
Airport,Was a pretty chill place when I went 😌 just follow the rules and don't be rude,3
Airport,Same old thing. Everything is still in working order. Expensive.,3
Airport,Very nice and helpful staff  ...and the directional signage is by far the worst I have ever seen!,3
Airport,Food options are bleak at best. Don't come hungry.,3
Airport,The way I look at current TRAVEL RESTRICTIONS between Sacramento International Airport & San Antonio International Airport  it is improving to having it be at PREPANDEMIC TIMES to where more people will feel comfortable with AIR TRAVEL after being FULLY VACCINATED,3
Airport,The way I look at current TRAVEL RESTRICTIONS between Sacramento International Airport & San Antonio International Airport  it is improving to having it be at PREPANDEMIC TIMES to where more people will feel comfortable with AIR TRAVEL after being FULLY VACCINATED,3
Airport,"Slowly services,a lot people.but is ok",3
Airport,"Nice airport, very organized but gigantic. It takes 3 trains, 5 escalators and about 2 miles to get from the rental car drop to the gate. Security is fast, so that's a plus. I'd have given it 4 stars but I've been to better airports.",3
Airport,Super busy.Attitudes a plenty.Food options available.Restrooms at every terminal.Charging stations. Fire extinguishers.Defibillators.Breastfeeding stations.Travel light.,3
Airport,Still next...especially compared to midway..,3
Airport,"Domestic terminal north has no TSA pre-check line, only available in the south domestic terminal. Security is tight so be prepared for full security clearance, shoes off, body scanner, wand, etc., in the north terminal.",3
Airport,"No Money changing at the Airport and completely smokefree.. a Lot of ATMs dont work either.. at some Gates you dont even really get Something to eat, unless its candy.. If you have more time there and be able to Go to another Gate you get McDonald's and a Lot of nice Bars/Restaurants. Prices were really ok... Ppl are super nice and helpful.",3
Airport,Busy airport😅  Security/TSA can be better......great airport besides that,3
Airport,"Small airport, Nice, clean and basic. It actually closes at night, not just shops, but also counters and security. Flying domestic with delta, got an email to arrive 2h before the flight. Ended up waiting for an hour for them to open the bag drop counter. Not very nice assuming it's an a 5am flight.",3
Airport,Despite the 1 hour delay...and the lack of working charging Stations it was ok,3
Airport,Miss the old simple airport but I get why everyone wanted a new one I guess?,3
Airport,Getting from rental car lot to terminal takes to long. To many restaurants closed at 7 am.,3
Airport,"Nice concourse, but poor availability of food until later in the day. Two places were open, one being Starbucks and the lines were hellacious",3
Airport,"Long wait, flight was delayed 1/2 hour. Many restaurant options 😀",3
Airport,"BA staff were excellent and security ok. Sadly, just about every eating place was closed by 7pm on a Friday night. I have used this airport before but this was the worst experience.",3
Airport,"It needs clearer, more prominent signage. The signs directing one to the hotel shuttles seem to be only positioned in the middle of baggage claim rather close to that specific set of doors. There should be signs in other areas of baggage claim at the other exit doors too, otherwise one has to wander around to various doors until you get lucky and find the doors to the hotel shuttles in question.",3
Airport,"Confusing as all heck! Went to pick up my friend, couldn't find the correct terminal. I finally had to stop and ask 2 officers outside terminal B how on earth to get over to Terminal A.

However, the waiting area before the terminals was a good place to wait, if you arrive early.",3
Airport,TSA agents were rude and indifferent as always but Sac International has no control over that. Easy in and the terminal was clean.,3
Airport,Love the train and the layout of airport. Dislike road signs getting you there and seeing one TSA officer in check in and a long unnecessary line...,3
Airport,"Decent airport, but the light rail is very primitive.  Requires buying a paper ticket or plastic card.  Modern light rail uses apps and Apple Pay",3
Airport,The tsa here are difficult at times. Not sure why they are so uptight but I suspect short staffed.,3
Airport,"Nice airport. My only complaint is the lack of chairs and tables to sit at in the atrium part of the airport. I understand the need for social distancing during the pandemic, but this is ridiculous. I had to literally stand up and eat a meal.",3
Airport,Moved steady but give yourself plenty of time for tsa,3
Airport,"(Translated by Google) Okay !!!

(Original)
Bueno !!!",3
Airport,"The airport is alright. But pick your flight connections early, all food places and stores close at 9:00pm.",3
Airport,"There are not enough seats while waiting at the gate. The seats that are there are small. Also, nothing is open to get something to eat before an early morning flight.",3
Airport,I don’t know what airport this is can someone help?!,3
Airport,"Not a bad airport to visit, just hate that connecting flights are so far apart and you're only given 30 to 45 mins to get to your next gate. Barely have time to use the restroom or something to eat in that timeframe.",3
Airport,For the most part people are using thier masks. It is still relatively crowded for a covid era. Most of the restuarants are still operational and some on a modified schedule.  Masks are mandatory on all flights and in the airport.,3
Airport,There’s definitely a lot of art related displays as well at my HOME AIRPORT Sacramento International Airport  but everything at San Antonio International Airport represents the HEYDAYS of the 210 and what it is today and the future #flySanAntonio #flysmf #flysacramento #FLYSAT #BlackHistoryMonth #sacramentointernationalairport #sanantoniointernationalairport,3
Airport,There’s definitely a lot of art related displays as well at my HOME AIRPORT Sacramento International Airport  but everything at San Antonio International Airport represents the HEYDAYS of the 210 and what it is today and the future #flySanAntonio #flysmf #flysacramento #FLYSAT #BlackHistoryMonth #sacramentointernationalairport #sanantoniointernationalairport,3
Airport,"Good- managing such huge traffic
Bad- uber/Lyft pick up has a long walk. Something you won’t love in the cold",3
Airport,"Fine, except transfer between Delta flight was a hike in different terminals.",3
Airport,yesterday I came from international flight I checked my baggage in San Antonio airport line up but fortunately I find in american line office instead of baggage area because not guided me but why please question of the day,3
Airport,"As big and nice as the airport is, I didn't like that some people either were not or were improperly wearing their masks.",3
Airport,"Just look out for gate changes, it's a large airport 🏃",3
Airport,Drop off and pick up from terminal A is confusing because of poor signage! Lines for check in and security inside airport aren't as bad as other airports. Much rather fly through SMF then other airports!,3
Airport,"The exit to get to the Domestic terminal is small and a dangerous traffic hazard, I recommend using the exit for the international side. You still get to the airport you just have to loop around.",3
Airport,"I like SAC because it is easy to get in and out of. They have a parking lot that is free to wait for incoming flights. ( has a port a potty )
No hassle moving around inside the terminal.",3
Airport,Pretty crowded now .Lines now in front of Check in.Security speedy though.Gate agents  are happy and helpful.Be Suuper early!,3
Airport,"It's an airport. It's clean. Employees are sometimes friendly, sometimes not. Nothing amazing or surprising.
They sure don't act like we're in a pandemic here. People are so gross.",3
Airport,It would have been nice if more was open for late flights ✈️.,3
Airport,"First time there. Very busy and big. Road the train for the first time. Won't go there ever again. First time experience, last time experience. 😊😊",3
Airport,Connecting flights are NEVER in the same terminal and also have go 3 or 4 terminals to get connections. It's really hard for someone who has mobility issues,3
Airport,"Great accessibility and transportation considering the size of the airport but during peak travel days and hours, the staff seemed to be a bit overwhelmed. Things became really unorganized. Still better than LAX though.",3
Airport,Anybody know what the emergency was all about at 1 am? Hartsfield-Jackson Atlanta International Airport,3
Airport,Hartsfield-Jackson Atlanta International Airport Please remove Atlanta from your name due to recent claims in the Rap world you are not Atlanta you are on the southside.,3
Airport,Need a comfortable one hour between flights.  Had forty and barely made it from D to A concourse.  Large place.  Remember the tram is your friend.,3
Airport,Prices were okay. Bathrooms were a little gross.,3
Airport,Very confusing signage or lacking signage at the airport. Very clean and beautiful though.,3
Airport,A lil unorganized but made out ok,3
Airport,Really busy but has alot of places to get food and drinks,3
Airport,Very modern facilities and well run..I liked the tram to the B gates. The restaurants unfortunately are extremely overpriced. A chicken sandwich and a beer ran me $30 without tip.,3
Airport,"Fast and efficient airport. Train to rentals easy. The biggest issue is that the shops/restaurants do not open on time, or even close. Of course it is busy, but the efficiency helps.",3
Airport,Not the easiest airport to find your way around in and I spent my 2 hour layover freezing! Do they not have heat? Goodness. Riding the air train was fun!,3
Airport,"It is said that once you have had a taste of spiritual awakening — feeling yourself not as a separate, isolated self but as the undulating flow of Being exploring and knowing itself — you can never fully go back to sleep. But you can take naps!

Good Thursday morning from Hartsfield-Jackson Atlanta International Airport.",3
Airport,where is my Uber Uber Uber lol Hartsfield-Jackson Atlanta International Airport here I come,3
Airport,Customs at this airport were extremely nasty! Other than that the airport was fine.,3
Airport,"Clean, but tired staff, need more flexible hours probably",3
Airport,Really short lines if u have clear,3
Airport,"Plus points: For the number of people who fly in/out, this airport is very well managed and organized. Train is nice. Food selection is great.
Con: Too many people and almost always crowded during weekends and peak times which leads to no parking issue and over-crowding near security lines. Staff is short-tempered and jaded.

Chik-fil-A and Popeyes is the way to go.",3
Airport,"Very nice, clean airport. Well organized but busy.",3
Airport,The airport is huge I almost missed my flight .I really needed a ride down to Gate 57 but instead I had to run halfway there.i almost died but I did catch my flight.,3
Airport,If you are into a long walk and changing Gates this airport is great. And making reservations for your Airlines please consider having at least a two two two and a half hour layover so you can get from gate that you land into the gates you depart.,3
Airport,"This airport is just too big for its own good. Parts have been updated and are well marked, other areas have not. Depending on the terminal, rest rooms are not always easily identified. If your connecting flight is in another terminal, with a short layover, you may need to run.",3
Airport,I wonder if they will be around at 3 am when I check in for first morning Southwest Airlines flight to San Antonio International Airport #flySanAntonio #flysmf #flysacramento #FLYSAT #sacramentointernationalairport #saantoniointernationalairport #southwestairlines,3
Airport,"Massive airport. This last time we used it in Nov 2021 we were able to get in and out with relative ease. I would not go out of my way to use this airport unless I came across a phenomenal deal like I did last time or want to cut down on connections and layovers. The drive is roughly 4 hours each way from Charlotte, NC.",3
Airport,Very busy give yourself plenty of time to walk to everything,3
Airport,"Airport is decent, but could do with an update to bring it more inline with the other large/international hubs.
Was stuck there for a 7h delay due to a cancelled flight and it was difficult during peak hours to get a seat with an outlet to charge my phone and not bother other peoples ""Covid sensibilities"".",3
Airport,"Vegas has been fun, but time for the trip back East to Tampa, Florida. Hartsfield-Jackson Atlanta International Airport is the layover stop before going home.",3
Airport,"Clean. Still has a low number of customers.
Our flight got canceled tonight. The plane we were supposed to board had a landing gear malfunction for which a mechanic had to be brought from Salt Lake. We booked the next flight at 5:30am.",3
Airport,Had breakfast at Chick Fli A on concourse A.,3
Airport,Off to Sacramento International Airport inshaAllah ❤️,3
Airport,TSA is much striker than other airport.,3
Airport,"Jody Atlam.  Not sure of last name.  She was supposed to be cleaning bathroom near gate C20 at 10:15 am. However, she was on her phone and using very profane language.",3
Airport,Just an airport kind of moves. Kind of quick. You can get in and out. The gates are kind of close together. It's just an airport,3
Airport,"It was okay but for all the people talking about they need a job, they need to apply at the airport! I left on a Tuesday afternoon and waited in the security line for over an hour because they had ONE PERSON CHECKING ID?!",3
Airport,"Since we were last here six months ago, restaurants in Terminal T have opened back up, though the options are meager.  Find much better choices outside security.",3
Airport,"We now arrived into Phoenix Sky Harbor International Airport from Hartsfield-Jackson Atlanta International Airport next flight is at 12:55am the next morning off to DCA Washington, so then we hop off our plane and make our way right to our next aircraft to DCA to Chicago O'Hare International Airport tomorrow!",3
Airport,If my Southwest Airlines flight to San Antonio International Airport was tomorrow morning I would have to be ready by 1 am to leave and since there’s no traffic to Sacramento International Airport I would be dropped off within 45 minutes,3
Airport,"Made it to Atlanta after some oddness with my tickets back in Roanoke 

Next stop: Birmingham, Alabama 

#flyatlanta #deltaairlines #travel #airport #atlanta",3
Airport,Get there early. Security line can get pretty long.,3
Airport,"Very busy, with people every where.",3
Airport,Good traffic cops a little rude,3
Airport,Crazy busy.  Bustling airport construction in some areas makes things a little interesting.  There was a very angry woman yelling at passengers near the hotel pick up so beware of her!!,3
Airport,"While ATL certainly provides a lot of opportunities for various flight routes, it's always incredibly busy. The TSA lines always seem to be extra long even with pre-check. On-site parking isn't any better. It would be nice if some of the smaller airports nearby could take some of the weight off this airport to ease some of its craziness. The food and decor is pretty good though.",3
Airport,"While trying to find the elusive dino skeleton ?which we did t fond, and no one seemed to know how to actually get there), we found this gem between concourses. Sounds, lights and sights attract even the most tired of passengers.",3
Airport,"While helpful with the situation they checked our wheelchair rather then have it ready at terminal. And at first, said someone else might of taken it (not knowing it was just checked) signs guiding to the other half of baggage claim not easily noticable so took awhile to find where we needed to go.
A lot of unneeded vacation stress",3
Airport,The airport is nice just we didn't get our baggage when we arrived in belize. Really hoping we get it today as they promised to deliver.,3
Airport,Allow yourself the full 2 hours. This airport is a city and security gets really backed up,3
Airport,Hartsfield-Jackson Atlanta International Airport  waiting for flight back to Newark. 1hr delay puts departure at 9:56pm. mask mandate? Lolipop has that covered!,3
Airport,It’s early. I’m at San Antonio International Airport and coffee is not open BUT they are rocking Huey Lewis and the News and The Police so my rating has jumped from 3 stars to 4 stars.,3
Airport,"Crowded as ever, but no problems",3
Airport,Good service but it's a very confusing airport for me lol,3
Airport,My 1st time there from Toronto was AWESOME Pre Covid Love it so much went back this weekend was disappointed under Construction so when I arrived I was ushered to Dom in stead of Int so my friends were at the wrong place but on the brighter note I seen ALOT of ATL Airpot then I did the 1st time No DUTY FREE BOOZE SMOKES PERFUME NOTHING Except KYLIE JENNER !!!!! BAHAHAHAA,3
Airport,If April 26 is a GREEN LIGHT for San Antonio International Airport  I know I’ll be ready to be in SacTown by 3 am for first morning departure to the 210. 💛❤️🧡💙❤️🧡💛❤️💙 #flySanAntonio #flysmf #FLYSAT #flysacramento #sanantoniointernationalairport #sacramentointernationalairport #southwestairlines,3
Airport,Much better than the domestic terminal. Domestic terminal is ruined because of Delta.,3
Airport,"Not a bad airport to get through, staff is friendly. My big complaint is that at 6pm there is only two places open to eat, and they both are packed with an 1hr+ wait times.",3
Airport,"TSA. I have been all over the world and in some Questionable airports. THE TSA HERE IS THE WORSE. TSA is a federal employee with good pay and retirement.  If you are that unhappy, find another govt job. The most rude, mean, angry people that even treat old ladies the worst. Have some respect to the elderly please!",3
Airport,"Considering the potential long walks, they should have installed some people movers",3
Airport,Come early for a easier process,3
Airport,"Although I reported that had pre clearance, I was required to go through anyway",3
Airport,"They really need to make some changes to their disability assistance. Guy wheeled me to the wrong gate, took me overworked minutes to get the attention of the employees nearby and nobody would call for assistance helping me get to a restroom. That being said, TSA was very helpful and kind as well as the aircraft staff. United.",3
Airport,Very big airport. We kinda got lost,3
Airport,Security doing way too much... Starting to see why the gate worker got punched,3
Airport,That's so not busy this time around. Covid-19 has made the busiest airport not busy. //  28 MAR 2022 BAVK TO NORMAL.  🤟,3
Airport,"Confusing signage getting to the airport led us to having to take another lap to get to our scheduled destination. On the plus side, it wasn't very crowded at all.",3
Airport,"Easy-in, easy-out. Only two shuttle bus available on this day. Waited longer than those who are going downtown. The drop-off and on location is just outside the arrival zone on any terminal, not on the departure area.",3
Airport,Great airport if you fly in by 6pm. We flew from Seattle to atlanta. If you weren't in first class there was no food service on the plane. When we arrived in Atlanta at 10pm no food places were open. Also some of the vending machines weren't working. I believe if you have a concourse open with flights having 1 food place open would be helpful.,3
Airport,"First time coming to this airport. It is  quite a big airport. Plus had to ask someone who works there for help Almost got lost getting from and too my destination. But at least, I got there. Just wish they had those information booths were someone that's there, can help you when needed. Thank you",3
Airport,"If you do depart outbound for international flights (in the afternoon) It has only 1 restaurant open. With only 2 things on the menu left. We went to Concourse E (I think), and we found a nice restaurant to eat at. So domestic terminals have more choices even though flights are much shorter (most of the flights)",3
Airport,My hometown - airport is super crowded but not too bad only 11 mins in TSA line on a Sunday.,3
Airport,Delta Pilots and the airplane staff are very professional and polite but your parking ticket staff are horrible and unprofessional. Machines do not work and the attitudes we receive from the employees managing the parking ticket process need to receive some type of training on professionalism and sense of urgency.,3
Airport,It's a very busy airport. I would suggest arriving early just to get through TSA.,3
Airport,"Busy. Had to be on stand by on 3 different flies, slept at the airport until 2 nice ladies help us out Lilyleth and Shanika. Thanks God we made it home sunday instead of tuesday. Thank you ladies. Blessings!!!",3
Airport,"The security check point needs more operators.. And I had an early flight to avoid such long lines, but still waited 45 minutes getting through",3
Airport,"A massive and inefficient airport. A good idea, but really missed the mark with the conveyor belt system:",3
Airport,"Terminal D : Time to add some upgrades. Better seating and perhaps some spots with tables and receptacles/charging stations?
Perhaps add the flight boarding time to the gate display/flight information so it is a little more useful to your customers? Really not sure why it isn't displayed? Seems simple enough to do.",3
Airport,"Make sure to show up 3 hours before your domestic flight boarding, not just 2. Organized, but VERY busy and lots of travelers.",3
Airport,Dont take it for granted.. show up 2hrs before your flight or even more if possible.. its better to wait than misss your flight..,3
Airport,"Nice place plenty of places to eat, however being an international airport, they should have a smoking area, similar to Korea and other major hubs",3
Airport,Extremely busy yesterday and today.,3
Airport,Typical airport.  Tram runs between terminals.  A little surprised that crepe and yogurt restaurant was closed at 7 am,3
Airport,I really don't mind the airport but I also don't like it. Security is always a drag and unpredictable.,3
Airport,The restaurants need to stay open later...it's ATL people geez.,3
Airport,Bring a reusable water bottle so you don't have to buy one for $17 here!,3
Airport,Lots of signs/directions. But need moving walks. Especially on the way home people are exhausted.,3
Airport,"As I was only picking sum1 up, it was still very crowded. People were still wearing masks.",3
