industry,review_comment,rating
Airport,Baggage is slower than ever and TSA has to many employees giving directions,2
Museum,"Not worth the money.  Able to take pictures of all the wax figures but not King Kong,  why???? The other attractions not very good. Won't be going back!!",2
Theme Park,The only negative about this place was the hills. Old people + climbing hills = complete exhaustion.,2
Aquarium,"The staff was very helpful and knowledgeable, but for the location and considering there are really not many aquariums worth a visit nearby, the attractions/exhibits could and should be improved.",2
Airport,"Fix your tram!

Frequent flyer here and every evening (9-11pm) I get back from a trip over the last 3-4 months your tram has not been working. Seems like a personnel issue or shift change for it to be this consistent.",2
Airport,Over half the restaurants were closed at lunch time.  Security line was ridiculously long and they only had two lanes out of 6 open (not sure if they are competing walmart).  Staff was nice and pleasant.,2
Aquarium,The online booking system somehow doesn’t work. The walk in tickets are $4 more expensive per person.,2
Theme Park,Made it to the top of Stone Mountain!⛰ Woo-hoo!! It sucks because the restaurant was closed and couldn't even get a drink of water because the water fountain was turned off!!!! 😫,2
Airport,I used to enjoy Alt. Heartsfield. Half the restaurants closed. Everyone herded to the food courts. COVID-19 station.,2
Aquarium,"I would save your time and money and skip this aquarium. The exhibits are small, it's not clean, all the glass is dirty and the 4D show was short and smelled awful, like mildew and BO. The whole thing including the show took us 40 min to go through.",2
Airport,"I was fine until they took my toothpaste and hair products and told. Then told me that I could go check with the airline to see if I could bring it. That means I would have to walk back to the front, then come back to get checked in with tsa and I was already pushing it to catch my flight.",2
Airport,"Poor, shops were closed and nothing to eat was open. At noon!!!",2
Theme Park,Way to expensive. For what you pay to get in and all the things in is really expensive. The only reason I gave it a 2 star is how they honor the military.,2
Zoo,I was kind of disappointed in the zoo was not very clean....,2
AZM,It's OK but the one in Springfield MO its way better.,2
Airport,One person running the bar during peak time.,2
Airport,"One of the dirtiest, most confusing airports I've been in. And it's definitely not  ""pandemic"" friendly.  Everyone gets herded through the same small hallways and the same escalator and then packed into their monorail like sardines. Too many people fly through here for it's size.  TSA area is also small and the bins are disgusting.",2
Museum,"You need to take the train. Otherwise you miss out, however.... I won't go back until they drop the mask mandate. Seriously, 100+ degree is no joke! Heat stroke is more common than covid in those conditions",2
Museum,We were expecting more wax figures for the price we paid. BE AWARE THAT THIS IS A PLACE THAT WILL RING A GROUP OF TWO OR MORE PEOPLE  UP SEPARATELY TO GET MORE SALES TAX.,2
Airport,Nothing is open for early Flights,2
Theme Park,"I liked the new fun Halloween things, but something has to be done about the concessions. Waiting in line for half an hour to just get water and bad service. They don't have food we want or we couldn't pay because the machine is down. Just makes for a bad and irritating trip.",2
Airport,WHY DOES IT SEEM LIKE EVERYWHERE THAT HAS FOOD IS CLOSED BY 8:30???? Got off a flight from Vegas hungry and had nowhere to get any food!!!,2
Theme Park,"We went on a Thursday, 1/4 to 1/3  of the attraction were closed 😒",2
Theme Park,"(Translated by Google) Wifi did not work

(Original)
No funcionaba el wifi",2
Theme Park,Rides and theme park we had a good time. When it came to food. Food options and quality could have been better.  Service was horrible too.  Management needs to keep a better eye on this area.,2
Airport,"Dear Hartsfield-Jackson Atlanta International Airport - you brag that youre the busiest airport in the world, so you know that you should hire more security and baggage people to handle the load.  AND you probably also know that you should offer employees a course in social skills. #hartsfieldjackson #AtlantaAirport #rudeness #HOME",2
Airport,10AM no where to get a cocktail 🍸!!,2
Theme Park,Pretty place but a lot of walking and the map is very confusing should be redone it's hard to find any of the shows what starts where and you get lost I really was not impressed sorry,2
Airport,By far one of the worst airports to travel through. You can find plenty of alcohol but very few decent food options. Staff are rude and flights change without notice.,2
AZM,"The stop was very friendly, however there wasn't really much to see forced you worth $40 after taxes for just one person. It was an extremely small aquarium.",2
Airport,"Good airport, but really poor parking options, and they are either expensive or hard to get back and forth to, especially the economy parking. Why isn't there mass transit to the airport?",2
Airport,"Took over 1.5 hrs to get through security, missed my flight by 2 minutes. I can get through security at JFK & Laguadia faster. Your TSA people were also rude and abrupt. This was my first trip and hopefully my last trip to Atlanta.",2
Aquarium,"Theatre safety regarding covid. 4d experience actually CUT my leg.  Some staff was great and super friendly, but most just seemed over life. The whole building was very hot, and the bathroom stalls were MUCH too small. The sea lion show (pier 225) was awesome, but over all poor quality visit.",2
Airport,If you fly in after 8 good luck finding a good place to eat!,2
AZM,All games are gone the restaurant was disgusting and half the water park was shut down,2
Airport,"Only thing I don't like is I have to remove my mask to past security. Surrounded by people, during covid. No 6 feet rules either.",2
Theme Park,"Was not happy they had closed down the water rides , eating place closed",2
Airport,"When I was leaving Hartsfield - Jackson Airport in Atlanta, Ga.  I was going through Security Check and I was a little upset at how slowly the lines were moving.  The section that I was in had 3 booths, but there was only 1 person working.  I stood in line for at least 30-40 minutes.",2
Theme Park,"BOGO lie
BOGO was basically a lie. We had to pay more once we had gotten to the park. Hoping they correct this next week after a phone call. They tried to ruin our experience, not cool.",2
Zoo,"It was ok. Need bigger walk ways, animals are never out. Just doesn't get me excited anymore",2
Aquarium,Do not believe the website.  Takes more than 4 hrs if you've never been there before.,2
Theme Park,"Should have played putt putt instead
We found Dollywood a bit disappointing, rides closed, seemed like the shows we went to were repetitive, At least the weather was nice, blue skis, temp in the low 80’s, yet seen signs saying ride closed due to inclement weather. Definitely not worth the price!",2
Theme Park,"Many food and attractions closed, although many employees were nice and helpful you had some who were so rude and disrespectful. It just wasn't worth the money this time.",2
Zoo,"well...it was packed, not many people wore a mask nor social distance themselves...I liked it better 6 months ago...",2
Aquarium,"I’d love to take my children, but gosh it’s SO expensive! Do you offer any discounts? Thanks!",2
Zoo,We saw more bunnies than actual animals. With such a beautiful day we really thought we would see more activity. The Cheyenne Mountain Zoo is where we will spend our money next time.,2
Airport,Pretty aggravated over the fact this airport doesn't accommodate all people.. All I ask for after a stressful flight would be a smoking area.. plus can't find anywhere at 7pm that is open to get food that doesn't have a 30 minute wait .,2
Airport,The rating so low because not many food/drink places open for the amount of traffic. Disappointed for airport of this size.,2
Museum,As lame as one would expect. It is cheap and mildly fun.,2
Airport,They don't offer the full TSA PreCheck.. really lazy of them,2
Museum,The Boom exhibit in the main hall is way too loud for all ages.,2
Airport,"TSA was great. No one was at the airport on Saturday at 6:15 PM so I cruised right through. The only problem was that almost all the shops and restaurants were closed. Shut. Lights out!
Ended up at a bookkstore/snack shop and paid $17 for a wrapped sandwich and a diet coke. Yikes!!!😣😲",2
Airport,Long lines fo TSA but made through,2
Aquarium,Zero social distancing enforcement takes place here. Had to call and be heard to death by a member of management. Sadly we will not be renewing our annual membership.,2
Theme Park,Just not alot to do anymore. The pumpkin fest felt as if it was constructed by 10 year olds. The wizard of oz 4d was a waste of 17 minutes. Where was the color? What happened to the snow?,2
Airport,"Very unorganized.
From walking thru the the entrance to the zones loading onto the plane .
Also the unnecessary walking to the D gates. Walk you all the way one way, just to literally have you turn around and walk back the same way . As if airports aren't confusing enough.  🙄",2
Airport,Will never fly Southwest Air again.,2
AZM,Nice high quality exhibits geared primarily for children. However you can easily move through the aquarium in about half an hour. At $65/person it’s a ripoff and should be priced about $25/person.,2
Airport,My TSA approved luggage locks were removed. No  reason stated.,2
Aquarium,"9,000 won Marine Exploration Boat Don&#39;t Taj Mahal It&#39;s really narrow, give me some food",2
Attraction,"Not to much to do.
Just a quick heads up. its for small children and parents willing to wait long lines for a short ride. The part of the cities is nice, but did the BIG mistake on spending new years there and was not good at all.",2
Attraction,"Been and done it
Bit disappointing, this is my 3rd time here, Kids 14-10 loved the LEGO side but the rides were aimed at the younger aged child.Definitely out grown this place.Parking is also expensive",2
Attraction,"Save your money
All water rides (including under the sea submarine) were not only closed but disassembled, way overpriced for $70-100/day. What was opened was fun but too many rides were closed. There should be no need for reservations anymore.",2
Attraction,The main water attractions like the wave pool and the lazy river were closed.,2
Attraction,"make sure your kids know how old are they, my 4 year old kid, they didn't let him ride just because he said he's 3 when he really is 4 🙄 in fact he was taller than 36""",2
Attraction,This was a little meh for my family. Food is super expensive. We had four people. A small and depressing meal for us cost $78!?!?! Very expensive. This place would be for little kids since some rides are only for your little ones. Waits were really long as well.,2
Attraction,"Broken hotel rooms, 1/4 of rides inoperable. Lack of food seating. 1 of the two water parks closed. Lots of ride breakdowns. You would think with the park being shutdown for a year they would have done some maintenance. Won’t be back for a few years and maybe their will get their act together.",2
Attraction,"Several rides are shut down, with no disclaimer on the website!",2
Attraction,Lots of food and beverages are not open. And some of the rides are closed,2
Attraction,Very uninspired.  Think of an attempted to capture the magic of disney but reduced by 99%.,2
Attraction,"The limitations on some of the rides are a little ridiculous. If a parent can go on the ride with their child, the height requirement should be lower. All of the rides my daughter want to go on, she was 1"" to short for. It feels slightly discriminating against people who are vertical challenged.",2
Attraction,"Very outdated, alot of attractions were closed. The two hotels in front seemed more exciting.",2
Attraction,"Place was okay operators were very slow and a lot of stands were closed not many options for snacks. I guess they were short staffed from covid, but if your going to provide less I believe you should also charge less.",2
Attraction,"Music was extremely repetitive & loud, water park was fun even though the main water  slide was shut down. The splash ride was good fun in swim shorts",2
Theme Park,They need to get things in order....hire more people to operate all rides..fine tune their check in process.. 27 dollars for parking?!?,2
Theme Park,"Understaffed, many rides didn't have somebody on site",2
Theme Park,Many of the rides were shut down. Limited food options. Only had cotton candy or green apple ice cream. Bought legoland cups but when went to refill only had limited options mostly diet drinks. For the price you pay not worth it,2
Theme Park,"Not quite ""finished"" yet lots of the playgrounds are still close most of the snack places are also closed even tho it's advertised as fully open",2
Theme Park,They really need to get their act together. Second time there this year and it just isn't up to par yet.  Maybe next season.,2
Theme Park,"Very easy to get to, not all rides were open, most drink refill stations were out of order, very long lines for rides that lasted less then 1 minute. I feel its due to being new and short staffed, i would try it again next spring and maybe the kinks will be worked out by then.",2
Theme Park,Some food stands and rides were not open and there were long waits for rides even though it was at reduced capacity.,2
Theme Park,Not a lot of places that provided shade. Rides closed down even though park just opened not too long ago.,2
Theme Park,Over priced and everything is not open yet smh .... extremely long lines they need more staff,2
Theme Park,Long lines and expensive food. A lot of attractions and rides aren't open. The mini cities are the best.,2
Theme Park,Need more stairs to skip the winding long ramps at certain points,2
Theme Park,Some of the activities take so long to opened and to use the others takes to much time to wait in line,2
Theme Park,"Early work in progress,  no real landscaping.  Still does not have any kosher restaurants, which is strange since so many families that attend, keep kosher.",2
Theme Park,Legoland should hire more employees. Some rides had to close early because employees had to leave. I was there 8,2
Theme Park,"It's a nice park but there is extremely poor queue management, no shade, and extremely understaffed (e.g waiting 30+ minutes to buy ice cream).  They should sell substantially fewer tickets if they want to claim they are limiting entry to control crowds.",2
Theme Park,"Every single slushies machine they had is broken and has been for months. They have kiosks that tell you how long the waits for a ride are, but they don't update them",2
Theme Park,Why would you have two machines but only operating with one and over 1 hour long wait time. Seems like they need more people or learn how to operate a theme park. We have been here since 10:30 am and is 1 pm and have only been in 2 rides because of the crazy long lines,2
Theme Park,Do not come here on a weekend.  Long lines with slow service and half occupancy in some cases.  The rides are boring and not worth an hour each.  Also bring lots of sunscreen.  Very little shade while you wait,2
Theme Park,Hot. Crowded. No social distancing or masking. Very little shade to hide from the hot sun. Piped in music is irritating and waits for the rides are long. Did not enjoy it much.,2
Theme Park,"(Translated by Google) They lie, it's not how it appears in the photos

(Original)
Mienten no es como aprece en la fotos",2
Theme Park,Fun for the kids but not all attraction was open. Not too many games open for kids to play. Bought one of those free refill drinks. All the good sodas was empty there was no Coke Sprite only orange soda or  water available on all of the machines there was over there. Food overpriced.,2
Theme Park,For the price you would think the park would be larger.  You can walk the whole park in about 2 hours or less.  Not worth the 90 dollar price tag.  And I've been to the one in Orlando it was much better than the New York one,2
Theme Park,"The park is small compared to Legoland Florida.  This is a park for toddler from the few rides some were on ""timeout"" as they said.  The food at least was good. The apple fries horrible!!  Short on staff , long lines. Not worth the money  for that small park.",2
Theme Park,"It was okay , but the lines were an hour long for all the rides. Half the rides were closed due to staffing , more for 2 to 8 year Olds. The 9 year Olds needed bigger rides.",2
Theme Park,Had so much potential but fell short. Half the rides closed the 1st day then more rides closed the 2nd day,2
Theme Park,"Caring and Loving Staff
The staff was fantastic and the park was clean and neat. My son has Autism and they gave him a Hero pass that help him get through to enjoying himself.",2
Theme Park,"Disappointing
They shut half the rides due to no staff, a lot of money for what it is, it was an ‘ok’ day out. Won’t be returning.",2
Attraction,Legoland has gone woke!!!!!No more Sleeping Beauty on the Storybook ride......Gay Pride Parade in the Legoland VillagesNot a fan.....,2
Attraction,I can sum this trip up by telling you that we paid extra to get in an hour early for quick access to the rides and none of them were open. Literally none of them.,2
Theme Park,"AVOID. Not nearly prepared to let in public as too much of park is closed. Uninspiring rides, long lines, and too much cheesy can't win typical carnival fair type games. Maybe they'll have their act together by August but for now save your money. Will say staff is friendly.",2
Airport,TSA needs help.  Two lines too long,2
Theme Park,"Good thing i pre checked my campsite before staying there.  Completely a ripoff.  Tent sites completely suck. Not level an super tiny.  Most of them your stuck sleeping on a hill.  An the price just to get in is outrageous.   If you want to view a super huge rock, perfect place for you",2
Airport,Was told that baggage was at carousel 4.Then ended at carousel 3.. Could not find Suttle bus for car rental.,2
Airport,One place to get coffee in the international terminal. Slow service. Few choices,2
Museum,Hannahs mirror maze.  4 year old made it through in 10 minutes.  50 bucks for 4 of us gone that quick.,2
Airport,Finding a parking spot at the Hartsfield-Jackson Atlanta International Airport was like winning the Squid Games!!!! Apparently EVERYONE is going somewhere!!! 🤓,2
Theme Park,"Beautiful decorations,terrible choice of food. Pay full price for a ticket for a half-opened park. Very dissatisfied. Long waits at the couple restaurants open. I have long awaited a trip to Dollywood and feel completely underwhelmed. Love Dolly but Dollywood is a flop.",2
Theme Park,"Some rides are closed, a lot of people driving school is malfunctioning al the time, so out of 4 hours, real rides will make  5-10 minutes total. Mostly its just walking",2
Theme Park,I was disappointed.  I have been coming for over 15 years. This is the first time I have seen it dirty.  Every time I went into a  bathroom it was dirty. Tables were not cleaned off. I was just so confused. This has never happened.,2
AZM,"Used to be fun when they did cool events for holidays and more. Now that it's under new ownership, it's just ok.",2
AZM,Not enough parking space near the entrance Iam handicapped and had to park away from entrance. I am not sure that they have Valet parking but maybe they should.,2
AZM,Lot's of booths and attractions closed or being maintenance. We visited during the work week. Maybe that was the reason but for the admission price I was a bit disappointed. Alan and Judy,2
AZM,That I think this place doesn't have enough space for their  animals.,2
AZM,"The first place we went to was Africa exhibit the animals seemed super depressed. The Florida exhibit was definitely better and I didn't get a chance to look at the Asia exhibit. It could have been worse, but I feel like it wasn't worth the $40 ticket.",2
AZM,"Entry to pricey for families and what $4.50 for soda each not for me , was ok but spoiled by Milwaukee County Zoo .",2
AZM,Worst $5 french fries ever had in my life from Joe's Diner,2
AZM,There were not enough animals to see...maybe they were put up for weather reasons? Kinda disappointed tho...especially for $40.,2
AZM,The exhibits are dated. The animals are not very visible at times and the parking area was a disaster area littered with baby diapers and trash of all sorts.,2
AZM,"A lot of attractions have shut early at 3 PM. I personally felt the way a lot of the animals are being kept is not species-appropriate, especially in terms of space.",2
AZM,"The attractions were fat and unmaintained, it should illegal. They were depressing to look at. Luckly the animals were a nice distraction",2
AZM,Not enough animals. I'm from Pittsburgh and the OUR zoo has many animals,2
AZM,Truly not worth the price they charge for admission.  This zoo charges almost 2x more than many of the more well known zoos.  Really not much to see.,2
AZM,Hardly none of the vendors are open. The ppl where u feed the parakeet were very rude.,2
AZM,"So excited to go where social distancing and masks were touted!  Bah!!!  50/50 compliance at best and staff seemed to care less.  Mistake of an outting for our family..  Sorry, but def would not recommend in these times, most definately misleading advertising .  Disappointing...",2
AZM,"Very depressing visit. The animals were in very small habitats. No grass, all dirt in habitats. All the animals looked bored and depressed. A real downer. I will not be back. They did a good job of socially distancing, all staff wore masks and most patrons wore masks as well.",2
AZM,"Very few animals. Half are hiding, so that makes it difficult. Safari tour is NOT worth standing in line. Ticket prices are ridiculous, as are food prices!!!",2
AZM,"The zoo is ok, just eat before you go unless you like paying 6.00 for a cold hotdog in a cold bun, 6.00 for a soda or ridiculous amounts for beers, drinks pretty much everything costs a lot, so be prepared.",2
AZM,"Very nice zoo, but the Africa exhibit was a little disappointed because there were not too many animals. Also there were a lot of people without masks. I understand that some people don’t care, but as a healthcare worker, this is unacceptable.",2
AZM,It's a VERY small zoo. Especially when compared to the Bronx zoo. Not much to see here,2
AZM,Not a well stocked place not many animals out during our visit staff was nice,2
AZM,Seems like it needs an update? Snake and fish room looks like it's from the 70s. SMells bad,2
AZM,Not enough social distancing or mask compliance. Lots of areas with tons of crowds.,2
AZM,"No temperature checks,social distancing was NON EXISTENT and facemask wearing was probably around 60%.",2
AZM,"(Translated by Google) A little expensive, for the size.

(Original)
Un poco caro, para el tamaño.",2
AZM,"A small zoo, very few varieties of animals. Didn’t love the living conditions and environment set for a few animals. Like tiger was living in a small place, with not much room to have a proper walk or a stretch. Not sure if it was given that cage temporarily but really felt sorry for him.",2
AZM,They just need to limit how much people go in in one day at a time way too crowded,2
AZM,Not everything open. Were hungry + had to leave to get food. Not much there.,2
AZM,"This Zoo used to be amazing. Now, more than half the exhibits and rides are closed, and they still want to charge almost $50 a person? Very disappointing.",2
AZM,This Zoo would be great EXCEPT... I have been here 3 times now and each time a LOT of the exhibits and rides are closed 🤷. Not happy that I paid money for a membership and drive 1&1/2 hours just to walk around and look at closed signs.,2
AZM,Disappointed that mask aren't mandatory. So many people without them are all next to each other in groups. Yeah you have to wear them in line and on the train but still. Stupid,2
AZM,"(Translated by Google) Few animals and very expensive groceries.

(Original)
Pocos animales y muy caro los comestibles.",2
AZM,"The animal exhibits need a lot of work. Very run down
Was not impressed for 43$ a person",2
AZM,Louisville Zoo is wayyyyy better. This zoo is small & when we visited there weren't many animals out. Didn't see any staff out talking to guests or working with animals...my kids were pretty disappointed so we left.,2
AZM,Too many attractions closed and still have to pay super high prices,2
AZM,Too hot and animals were hardly see as they were shading and its crowded,2
AZM,Not happy with lack of masks for as busy as it was no wonder covid won't go away,2
AZM,"We went this past Saturday and it was a complete disappointment.  We didn't see a lion, a tiger, a bear, the sloth was nowhere to be found. They only giraffe  was far away in a stable. No zebras either. It was really a big disappointment",2
AZM,It's too expensive and it doesn't have that much animal,2
AZM,"I really dreamed for long time go to that zoo,and finally went with my granddaughters...nothing I was expected. Just couple animals ,rides close parking lot dirty trash everywhere just one restaurant call cafe but not coffee....2 hours and gone ! Do not come back! 🥺🥺",2
AZM,Didn't see food or water in some of the animals areas. Didn't think their sanctuary was nice for the animals.  Also some of them had no other animal in with them.,2
AZM,I am a senior and it really does not to be senior friendly.  I am not able to walk long distances and there were very few places to sit down.,2
AZM,Too small and not alot of animals to see. 5 attractions closed,2
AZM,"Not as many animals anymore, no meerkat exhibit anymore, just not worth the 39bucks per person, about 9 years ago it was worth every penny, they had one tiger I believe.",2
AZM,2 stars bc of the water ride. Mostly birds at this zoo. Overly priced for adult admission. Be blessed,2
AZM,"(Translated by Google) Very simple and they didn't have many animals on display

(Original)
Muy sencillo y no tenían muchos animales en exhibición",2
AZM,"One of your baby bears crying to be put back inside. It was way too hot out today. Didn’t even have the water fountain on for him. Poor thing. Hiding from the sun, hanging onto the gate.",2
AZM,The only complaint I have is the price of the handicapped scooter rentals. I live off a limited income and recently was in an accident and had to borrow money to afford one.,2
AZM,I found it a little crazy that on one ride they still had the social distancing  but in line everyone was as close to each other like before and on an other ride they were packed in like sardines. Who is making the rules ?,2
AZM,"Having seen the show, we expected a larger much nicer experience. At $42 a person we were done in less than an hour. Most exhibitions were closed.  All in all I’d say don’t waste your time or money until it’s done and fully opened again.",2
AZM,Severely disappointing. So many closed/limited attractions with no warning to prospective guests who pay full price for a partial experience.,2
AZM,"Way too overpriced for the experience you get, which wasn't much",2
AZM,Honestly it wasnt that good. A lots under construction and a lot of the animals weren’t out. its not that big,2
AZM,Looks to be a nice zoo but we paid for 4 about 160$ and it started raining 45 minutes in our visit and the animals was not out and we gave up after about 30 more minutes and no sorry about the weather no nothing good buy .,2
AZM,"Not big deal, the entrance ticket is too expensive for what it  really is.",2
AZM,Lots of exhibits closed. Food prices very high. $ 9 for dippin dots.,2
AZM,"(Translated by Google) Few animals

(Original)
Poços animales",2
AZM,"Kinda pricey,  doesn't seem very organized,  lots of stuff closed",2
AZM,Not too great they didn't have a lot of animals and everything was way over the top expensive,2
AZM,We expected minimum and they are bare minimum. Price is not justified for the animals they have ( you can just count on fingers and most of them are 1 or 2 and most of them you cannot find). Do not recommend this zoo.,2
Theme Park,I don't feel that I can give a fair or accurate review since much of the park was not open due to people who would rather get stimulus money than an honest job. Staff was short. Not the park's fault. I would like to return when /if C19 is a memory and give Dolly's place a fair shake!,2
AZM,Aquarium is nice but it is very expensive. There is not many exhibits and you see the same one over and over.  We played and went slow and it only took 45 minutes.  It was a big disappointment.,2
Airport,There should be a more detailed instructions for people that are not from Georgia.,2
Theme Park,Not the best experience. Most of the restaurants and quick snack places were closed. Some of the main rides were also closed. If they do not offer the full experience then you shouldn't have to pay full price for half the fun.,2
AZM,Several animals not out. The carousel and face painting either wasn't open or closed an hour or so earlier than closing time and my kids were very disappointed about that.,2
Theme Park,Some really fun rides and great theme’ing! Unfortunately 80% of the restaurants and food courts were closed. I’m not sure where you are supposed to eat when nothing is open.,2
Theme Park,They should have refill stations throughout the park just for refills that would help lines. For those of us buying.too.. or if stayin in same have a side just for refills. Not happy could not get a drink without a long wait...,2
Theme Park,"Long lines.  I know they try their best.  Half the food places were closed.  Several rides were closed. All the closures just added to the wait times for everything else.  All we did was stand in line.  The workers were friendly and nice.   The park is clean.  Still, all we did was stand in line.",2
AZM,Took a trip as we had never been to the zoo before. It was okay. It was kind of sad seeing how little space some animals had. Very busy and lots of people taking their time to view the animals. I dont plan on going back,2
Theme Park,Not very many options for food and drinks and the ones they did have had longer lines than the rides!,2
Theme Park,Most of the food spots I wanted to try was not open.,2
Theme Park,"Place was a little run down. Employees didn't put any effort in their jobs. To get a drink the lines were extremely long, wait would be 30 minutes or longer. It was much quicker to use vending machines.",2
Theme Park,It’s a great place but they took out the souvenir penny machine and it greatly disappointed me. I’ve got one every time I’ve came to Dollywood. Please bring it back.,2
Airport,"Congrats to the geniuses at Hartsfield-Jackson Atlanta International Airport where in Terminal E you can purchase travel necessities at the Mont Blanc, Pandora and Spanx stores but not find a cup of coffee anywhere!",2
Theme Park,Nice park. Still really new. Extremely painful to watch one person do everything for the ride. Ride is 30 seconds and it takes 10 minutes to load and unload people. Apps line times were 10 minutes but actually took over 45 minutes. Maybe one day they will work out the kinks.,2
Airport,It was nice until I lost my wallet,2
Theme Park,A lot of closed food stablishments. They say on the weekends they are open. Not worth it on week days then,2
Attraction,Lots of disorganization. Nicest people work there but why one person on the front desk during check in and check out times. Things like that throughout the park.,2
Museum,"We came here a few years ago and the kids really enjoyed themselves. We went back today and were extremely disappointed. At least a quarter of the exhibits or games either weren’t working at all or weren’t working correctly. For the price, it definitely wasn’t worth it and we won’t be back.",2
Garden,Cannot believe how things have changed! Discovery Center and Butterfly Center are still good but the Conservatory and it's gardens are gone. Roads are in disrepair. Not going back.,2
Airport,So apparently Sacramento International Airport and Southwest Airlines don’t enforce mask mandate in the gate areas.,2
Airport,"If you arrive early to pick up somebody flying in, the cell phone lot is a good place to wait.. It is free... Unfortunately, there is no running water or snacks for sell.. If you need to use the restroom you have to use the porta potties.. That's all the cell phone lot has to offer..   Visit the A.M. P.M., grab a snack than head to the cell phone lot..",2
Theme Park,"Second time visiting Dollywood, can't say I'm very impressed, the entire park smells terribly and I was disappointed that the park doesn't wrap around to the front from the back. All of that walking can be very daunting, especially to someone with disabilities.",2
Theme Park,workers were very rude and only one restaurant was open with a 6 hour wait. but rides were perfect😁,2
AZM,There's so many other things going on that it's hard to find the animals. It's supposed to be a zoo but there's not a lot of animals to see without doing a lot of walking and searching. It's set up very chaotic.,2
AZM,"The Asian animal exhibit was closed .
Half the animals are not even seen .
The whole zoo just has a hand full of animals.
Disappointed !!!!",2
Theme Park,For the money that you spent they should have more rides for the kids.. Alot of walking no shade spot to hangout to cool down..,2
Theme Park,My only complaint would be other groups ruining it.,2
Theme Park,It was a rainy day and I think if most of the big rides are shutdown then people should get a discount for the day I spent $75 just to walk around and buy food and look at things.... even most of the shows were not going on at this time and why I don't know cuz they would have been inside,2
Theme Park,"So disappointed. 2/3 of their food places were closed as well as several shops. I will say that the Entertainment Manager and Food Manager took excellent care of us. But, we paid full price and got less that even 3/4 value.",2
Airport,"Busy, decent time, lots of delayed flights thou. No food no nothing",2
Airport,Tsa super busy with few agents..I almost missed my plane,2
Theme Park,"At this time there is very rides open, not many places to eat, and they slacked on the pumpkin decor. A lot of the little shops were closed. If all we are getting is half of the park then we should only be paying half of the price. We were so disappointed and do not recommend at this time.",2
Museum,"Not as exciting as it use to be, was in and out in 30 minutes.
Disappointed didn't have Batman or Catwoman anymore.",2
AZM,Sad didn’t see no polar bears?? And they took out the 4 d theater that my children loved!!! And unfortunately way more beer drinking I would rather that not be !,2
Theme Park,The only good thing this trip to silver dollar city was the breakfast at the mill. The lines was so long it was miserable took over 30 minutes in line for a drink forget rides. first time we left before dark. It's stupid busy.,2
Theme Park,"Definitely not what it used to be. Just like everywhere else, they've been hit by the staff shortage.
A lot of the old dippin dots carts are empty, some of the shops are closed off, just doesn't feel as alive as it used to.

5/5 legacy
4/5 expectations
2/5 reality",2
Theme Park,Prices have gone up and so has the wait lines. Only thing that had gone down is the amount of food options available. Have the vending machines are broken forcing you to wait in thirty minute lines to refill a cup with a free refill.,2
Airport,"Bathrooms use scented hand soap. Really dislike the smell. Most restaurants/shops closed early. Extremely limited food options, bring food with you.",2
Theme Park,"Continue to charge premium prices yet deliver well below even mediocre services. Many kiosks closed, rides shut down randomly, etc.

Even for additional paid items, like refill cups at $70, receive NO ADDED BENEFITS.",2
Theme Park,Love the park but I received terrible service at the front entrance. The woman collecting tickets acted unprofessionally and spoke to us very rudely as we tried to pull up our tickets.,2
Airport,"Waited 30 minutes at my arrival gate for wheelchair assistance to my connecting flight.  These types of services shouldn't be offered if not staffed appropriately.  The young lady that finally got me to my connecting gate was very polite and helpful,  but it should have never taken that long for service.   Will avoid ATL layover in the future at all costs.",2
AZM,"The only complaints I have is that the layout is a little chaotic, not enough signage and it's a little pricey",2
Museum,"NOT THAT INTERESTING!!
Would NOT chose to spend money or effort to visit this institution again! It cost 2 X as much in transportation as admittance!",2
Airport,Make sure you get plenty of time for security. I think I've been spoiled by BWI airport where even with the longest lines they get you through security in 20 minutes so the hour wait to get through the security kind of made me frustrated not to mention people like to skip line,2
Airport,"Hard to believe that at 8:30pm every restaurant was closed in the terminal that handled Delta and Southwest. Any of the retail stores that carry food were out and they were all closed by 9pm.  Alot of hungry, irritated people in that terminal.",2
AZM,"Very slow, the ticket counter has only one table, the long queue is a train.",2
Theme Park,"A large number of booths, shows, & eateries were closed which is not good considering October is one of busiest months of the year. Also not many gospel groups this year which is why we visit in October.",2
Theme Park,Most venues closed. Not worth the entrance fee today could not even go to riverboat. Lots of blocked roads for no entry.,2
Theme Park,"Much more fun to go on some of the little things around town, the lines were very long and I was there for 5 hours and went on 2 rides",2
Airport,Beware if you have TSA Pre-check it closes at 9 p.m. and you have to go through the regular checkpoint. That would have been good information to know especially when you are scheduled for the last flight of the night. Also the traffic to get from the North and South terminals is unorganized so if you miss your exit its gonna take about 5-10 mins to get back to your terminal.,2
Museum,Only for kids. Not suitable for Adults. Few exhibitions only. $32 entrance fee is not worthy for this place. Over priced.,2
Museum,"This is just about the food. It’s old, damp, and wilted. I had to pick a bunch of soft croutons and brown lettuce out before eating 🤢",2
Airport,Almost missed flight because kiosk gave us wrong gate. Womp womp.,2
Theme Park,Dollywood is really in need of employees..Half or the restaurants are closed..We had to be on a waiting list for 2 hours to get hamburgers and fries that were terribly expensive..Rides lines were an hour to an hour and a half to ride.,2
