industry,review_comment,rating
Airport,Flight got delayed for 3hrs...stucked here Hartsfield-Jackson Atlanta International AirportHartsfield-Jackson Atlanta International AirportHartsfield-Jackson Atlanta International Airport Atlanta International Airport,1
Airport,No restaurants or fast food open after 7pm. How can this be an international airport????,1
Airport,"What a joke! Immigration officers are "" except the one who stamped our passports"" terrible and not willing to help! I told them our flight is leaving in 20 minutes and they said wait in line, never ever again to use this ""airport "".",1
Airport,"This airport absolutely sucks. Arrived to this airport with a layover flight at 7:30pm. And all restaurants were closing at 8 with lines almost to 100 people. There was 3 places open. All with insane lines. You can't get food at dinner time at this airport and they will deny you if you try near 8pm to get food. Like I said, this airport sucks! 2022 is ruined.",1
Airport,Very difficult airport to navigate.  Train did not work properly.  Elevator was not working.,1
Airport,"Food was cold,  wine was absolutely horrible! I realize it was at an airport,  during a pandemic; however, the server was exceptional.....the Food was inedible!",1
Airport,"If it wasn't wasnt for TSA and i want to say TSA helpers my rating would be higher.  Lazy and rude people all in all.  Do you jobs right and some need to just do the job, its not flying costumers job to keep your place clean and in order.",1
Airport,I do not ever want to have to come here again. Pure CHAOS!!!,1
Airport,International Shuttle bus doesn’t show up after +20 minutes. Can’t get anyone on the phone to ask what to do. Messenger app response is to alllw 24 hours for a response. Straight garbage.,1
Airport,There is nothing open to eat at after 6pm. Tons of restaurants but nothing is open!,1
Airport,"They make the connections way too short sometimes and who the heck makes a flight take off earlier when you have short connections assigned?! So, I had to literally sprint in a knee brace across the airport from Gate E to Gate B... and made the connection by 2 minutes!! Way too stressful for a major hub!",1
Airport,Security at this airport is horrific. Takes forever. Even for TSA Pre-Check.,1
Airport,The Clear service at this airport is a joke the layout and design is overly complicated and senseless.,1
Airport,"Hartsfield is overrated and there is never as many people in the airport as they claim. Many not wearing mask like suppose to do, restaurants over changing for the food you can get outside the airport for much less.",1
Airport,Been sitting on runway for 50 mins on a clear day at 4 pm. No reason other than incompetent management for passengers to be stuck on a plane on the tarmac!!!! UA6048,1
Airport,"TSA was very slow/disorganised despite a very small line. Damaged my ipad through careless handling of trays and didn't seem to care when I said. 'You have just damaged my Ipad.' Disrespectful, rude and seemingly incompetent considering the very short line and very large waiting time. Such a shame considering the rest of the airport staff I encounter were fantastic.",1
Airport,"Hate this airport, too big, terrible service from TSA, not clean!",1
Airport,Worst experience ever the food tsa employees are rude and disrespectful I'm diabetic so I had snacks and orange juice in my bag the girl at the scanner was very abrupt I was basically strip searched mind you I'm disabled and can barely walk so I wear a metal brace the patted me down like a criminal,1
Airport,They censored my ability to get wifi because ????  They didn't say!  Left to guess.  I have great cellular data so I managed to get my own hotspot but still censoring me because we have different opinions seems wrong.,1
Airport,Busiest airport in the world and there's nowhere to get coffee or breakfast before 6am.,1
Airport,Will never fly from Hartsfield-Jackson Atlanta International Airport ever again!!! The way I’ve been treated is unacceptable!!!,1
Airport,"9:50 everything was closed.   What a joke,asmanypeople that come through  and everything  is gonna be closed before  10pm is a joke.  Hours  not even posted, so the mon English  speaking  owners  just open and close when  ever they want.",1
Airport,Got in at 9pm next flight cancelled and no place to ear in a international airport. Would give 0 stars if could,1
Airport,"At this point I need a private jet, cause I HATE Hartsfield-Jackson Atlanta International Airport",1
Airport,"Terrible, delta airlines was the worst tonight.",1
Airport,For there to be so much traffic in this airport it’s still not enough seats and the seats they do have are outdated!  No plugs worked in two rows in gate 9a. People are everywhere sitting on the floors. This wasn’t even a holiday weekend I could only imagine the horror!,1
Airport,Avoid laying over at this airport at all costs.  It’s crowded and dirty and no food places are open! I had a 3 hour layover  from 7pm to 10pm.  Nothing was open.  Literally!  Nothing!  I had another layer over in the morning and no breakfast places were open until 10am. Terrible  airport.  I will absolutely avoid this place if possible.  Awful.,1
Airport,"Easily one of the most poorly designed airports in the United States.

Updated review 6/7: ATL continues to impress by its awfulness. Today I went for an early evening floor and 3/4 restaurants and shops were closed in terminal D. There was nowhere to eat or drink.",1
Airport,"My girl took 2 connecting flights and was delayed by both, apparently it's ok for people to wait hours for pilots who ""didn't get enough rest last night""(sounds like a hangover to me) but being 15 minutes to departure is late. Customer service was non-existent.",1
Airport,"This by far, was the WORST airport I have ever been in.  The tram seemed to have stopped working one stop before we got to our destination.  We sat there for what seemed like an eternity before people finally started exiting and walking.  We were told carousel 1 to pick up our luggage.   Nobody told us there is more than one carousel 1!",1
Airport,"Wait in long lines for the toilet and to get a cup of coffee… all the while it’s too hot and humid.  Meanwhile, listen  to the mayor spout accolades for how efficient the place is over the PA system. I can live without the propaganda, thank you.",1
Airport,Delta customer service is horrible,1
Airport,Can't believe this is the line for TSA Precheck which is mus worse than the regular lines. Never saw this before.,1
Airport,Not verily plesant. The conveyor for the baggage pickup broke down and couldn't deliver our luggage for about an hour until it was repaired.,1
Airport,No early morning breakfast options. Inadequate gate seating. Water dispensers to fill water bottles not working. Almost every toilet in the women's bathroom had unflushed toilet paper.,1
Airport,Complete DISASTER DELTA AIRLINES SHOWED TERRIBLE CUSTOMER SERVICE!!!,1
Airport,"Very very very disappointed with American Airlines. I was told from a friend of the horrible service that they received. However, I had to formulate my own opinion and unfortunately she was right. I will make sure this is the last airlines I travel with!",1
Airport,"Dirty, crowded, people with bad attitude.",1
Airport,Lots of homeless without masks and panhandling inside and out.,1
Airport,Hartsfield-Jackson Atlanta International Airport is doodoopoopoo garbage tbh,1
Airport,I will never fly through Atlanta again!! Not a comfortable experience at all. I would rather sit here hungry then give them any more of my money. Never again!!,1
Airport,"I had a three hour layover and they (T.S.A.) made me throw away a very special snow globe in the trash on the way back in from a quick smoke break. Sure, cigarettes are bad, but I'm an adult and I have the right to do so if I choose. That globe was for my 5 year old daughter since I collect them for her on business trips. Also not happy with the long tram rides to different concourses.",1
Airport,This airport is the absolute worst. Half the restaurant/shops on the concourse aren’t even open. Security was a nightmare. We are Clear members but still got held up at security bc they were pushing bags over to be inspected YET NO ONE WAS INSPECTING THEM?! Multiple passengers were agitated bc they were late for the flights due to this. None of the TSA workers were helpful during any of this.,1
Airport,Some of us are deaf. Like really deaf amd can't hear security when you are being barked at. Learn some sign for your deaf guests. We're not all able to hear your rudeness. Do better ATL.,1
Airport,Not an airport that makes traveling convenient for people!! Not impressed. Even called customer service and there is nothing they can do. Was going to get a drink and some food but I rather be hungry then spend any more $$$ at this airport.,1
Airport,everything is closed at 12:30 this is bullshit,1
Airport,Security line was a nightmare. Took forever and tsa pre check wasn't open. Understaffed and the staff they had didn't know what they were doing.,1
Airport,"The staff were rude even for me, and I'm from DC! When you'd ask someone for directions or just general help, the response would be as if you were bothering them or that you're stupid for asking...I'll never go to Atlanta again!",1
Airport,"Ground transportation is awful, seriously un-organized and inadequet.   This should get attention right away.",1
Airport,"This airport sucks. We arrived around 6pm on a layover and I figured, we could check out the shops while here. All the specialty shops were CLOSED. It wasnt even 7pm and this was a Monday. Then even their news shops were closed. The airport was full. Lots of travelers. There restaurants had open bars but closed kitchens...ugh!!! Disappointed ATL....VERY DISAPPOINTED!",1
Airport,Waited 45 minutes for an acknowledgement of my existence at the KLM check-in desks. They are still understaffed.,1
Airport,Asked 3 employees where to go get my Lyft ride. All 3 tell me the wrong directions. A mile of walking (not kidding) and an hour later I got into the car. Hate. Will never rendezvous at the airport ever again.,1
Airport,I hated it. The way they do their security with your laptop is the stupidest thing I've ever seen. their rude and they yell at you while you're standing in line even at 4:30 in the morning!!! My laptop came out of the bin 4 trays later....2 trays after that my laptop case ..,1
Airport,"By far the most terrible airport to travel in and out of. Unfortunately I’m currently based in Atlanta and whenever I have to travel I dread going to ATL Int’ Airport. I yet to have a decent experience. I thought DTW was bad but this airport superseded and is the worst. It’s a nice looking airport, besides that unprofessional rude workers is all this airport hires.",1
Airport,It’s hard to believe that an international air shuts down at 10pm. If you travel at night don’t expect to find anything to eat other than vending machines.,1
Airport,Items were stolen out of my checked bag by southwest TSA staff. The items were two purses (both of which were not expensive at all) and a pet carrier. One my purses has my work badge in it. The other purses were completely empty so I’m not sure why staff would take them. I filed a claim and will try to go back there this week to at least see if my pet carrier is there. I’m disappointed.,1
Airport,It doesn't have the proper orientation.,1
Airport,"This airport is laid out horribly with even worse direction signage. One way in and out of baggage claim area, traffic jams at every plane train exit, just straight hot trash.",1
Airport,"I went thru  the gate heading to my  destination fine , no problems  coming back home was different  they opened my bag and took out stuff I came home with the same stuff I went with how can one airport not take stuff but another does shouldn’t they all be on the same page  I had over 25.00 worth of personal stuff taken from me I was not happy",1
Airport,"(Translated by Google) very bad Serbian

(Original)
Muy mal serbisio",1
Airport,"Hartsfield-Jackson Atlanta International Airport changing their rideshare pick up zone every 6 months is one of the most passive-aggressive, gaslighting, hunger games type nonsense and I'm not here for it.",1
Airport,"Typically busy, crowded airport.",1
Airport,Probably ok if domestic but horrible for international. Take a bus to get your luggage. Take a bus to rent a car....arrive around lunchtime and you will be 2 hours get out airport. Disaster,1
Airport,No food or drink spots open after sunset on the terminals. Absurd.,1
Airport,No food options for travellers coming into the airport after 10 pm. At least have some pick and go options for travellers at such a big airport. Bad compared to European and other airports around the world.,1
Airport,Had a very terrible experience with Advantage Car Rental. They are the worst. Poor or non-existing customer service. Lack of empathy. Never again!!,1
Airport,This is the most incompetently run airport in the U.S.,1
Airport,"One of the worst airport I've been to. The international terminal lacks seating. There were two giant sections blocked off for wheel chairs only, meanwhile....no wheelchairs in sight. Staff is incompetent and rude. I asked one airport employee for directions, he waved his hand while walking and said ""I don't know"" while not even stopping.",1
Airport,5pm on a Saturday night and most of the food closed.,1
Airport,It takes longer to get out of this airport with your bag and a rental car than it takes to fly into it.,1
Airport,Took 3 days for my girlfriend to get her luggage back and we had to drive an hour and a half to go to the Sacramento Airport run around after run around and around it was pretty disappointing if you ask me I'm going to come up to Vail to tell kids gift doesn't know where building is,1
Airport,"This airport has a very confusing design for cars. Research your terminal before you drive there because the road signs are small, not very well placed, and have incomplete info.",1
Airport,Worst airport I have seen in my life they all recist against non us sitizens we waited 6hours in a Que and then had to sleep at the airport to get on to the flight the next day,1
Airport,"Every shop is closed or the employees are rushing to before 9pm. Easily a thousand passengers in C terminal and no where to eat. How about the airlines, the airport, the restaurants figure it out. Our tax dollars bailed you all out. It's the least you can do for us!",1
Airport,"Free WiFi is erratic and nearly unusable. If an airport can't figure out how to provide reliable internet, it makes you wonder what else they can't get right.",1
Airport,"Marvin from the American Airlines customer service desk is extremely unprofessional, and very rude. I had asked him for a simple request, that ended in an unnecessary altercation. He then processed to throw his hand in my face. This occurred on Friday 3/4/22 at 3:30 P.M. I will be filling a report. Properly training your employees will go a long way.",1
Airport,"All the restaurants and stores close at 9p.m.  At least have a few options open, lots of people here on connecting flights.",1
Airport,"No options for food after 9pm on a Sunday. The vending machines were all empty of water, and there were no stores to even grab a snack. It was still very busy at that time of day so I don't understand why passengers are not given any options.",1
Airport,"Who's the genius that decided to put cones through the upper level south terminal pickup/drop off lanes? Everything else at this airport is top notch, but that was not a smart move. Had to go around twice because the officers wouldn't let me stop to pickup my passengers....in the pick up/drop off lanes. The resulting traffic was ridiculous! Come on Hartsfield Jackson, you're better than this!",1
Airport,"Marvin from the American Airlines customer service desk is extremely unprofessional, and very rude. I had asked him for a simple request, that ended in an unnecessary altercation. He then processed to throw his hand in my face. This occurred on Friday 3/4/22 at 3:30 P.M. I will be filling a report. Properly training your employees will go a long way.",1
Airport,"Lines are long, causing you to miss your flight when you arrive an hour and a half before your flight! The staff is rude and does not care. In C terminal there is no food available besides starbucks at 8:00am, which causes another long line.",1
Airport,What an absolute piece of dog s%^+ of an airport. It's 8pm on a saturday and most of the airports are closed while the cocky employees scoff And send you away. Atlanta airport is the worst par of this miserable city.,1
Airport,Noooooooo...the food and the service was horrible. The staff was very rude. The crispy bacon was soggy and nothing but fat. The bagel was hard on one side and mushy on the other. Very Expensive and I was unable to eat it. There was no coffee ready at 8:30am. They had other people returning food at the counter when I went to the counter for napkins. Do Not eat here if you don't have to.,1
Airport,"Ordered breakfast; extremely poor service and attitude from entire staff. Obviously was not prepared to open, food, coffee and utensils not ready and customers suffered long waits and aggravated work staff. For the prices paid for regular food items, absolutely unacceptable!",1
Airport,Absolutely horrible.  Everyone waited over an hour for bags with no explanation.,1
Airport,Unacceptable Delta Air Lines and Hartsfield-Jackson Atlanta International Airport!  Passengers have been waiting over an hour for their bags at 1:55 am.  My bags are still on the airplane.  Beyond tired and frustrated after flight delayed taking off 2 hours late from LGA and now this.,1
Airport,Landed in ATL Hartsfield-Jackson Atlanta International Airport at 8:30am this morning to a cancelled flight to Orlando.  Have been waiting on our checked bag since then and still have to drive to Orlando.  Whhyyyyyy is it taking so long to get our bag to baggage claim? 😭,1
Airport,"This used to be my fav hub. When my flight was delayed not once but TWICE I was like cool delta lounge, theirs is the best. Landed and I was delayed two more times but Delta lounge AND everythingggggg else closes by 1030!?!?!? And I can't get a hotel? Total crap. I used to totally divert flying through JFK but now it's absolutely ATL. Terrible.",1
Airport,"One of the busiest airports around and its impossible to get food, why have everything close at 7pm? I'd rather take my layovers in msp than come to this hell hole again.",1
Airport,everytime we fly out of here.... all the restaurants stop serving food at 7 p.m.!!!!!! yet there are flights leaving until 11 a.m.!!!!! wth??!?!!!?,1
Airport,No traffic control for pick ups!,1
Airport,"Worst airport in the country! Connecting flights to and from our destination were delayed, restaurants closed 30+ minutes early and employees argued with upset travelers that just wanted a drink.

Update after Airport response:
Your list of restaurants does not matter when they close whenever they feel like it! The only thing worse than bad service is a tone-deaf reply.",1
Airport,"It’s the busiest airport but has nothing opened after 10pm??? You can get a pair of head phones out a vending machine and not a single piece of food. Not a water, not a bag of chips, NOTHING. Also the airlines should tell you that nothing is opened when they are telling you they aren’t providing hotels because the issue was weather related.",1
Airport,"Airport is very busy, too big, and some staff members were just down right RUDE!!! I will never fly out of this airport again.",1
Airport,"The hoops I went through. I understand cancelations happen. But, when you refuse to regularly communicate, along with Delta, people start screaming.",1
Airport,The TSA is one of the worst I’ve seen. Simply rude without reasoning.,1
Airport,Bags take way too long to get from baggage claim,1
Airport,"Told to arrive 2 hours before 5:30am flight which I did. Ticket counter did not open until 4:15am. The Delta staff at counter talked with each other before opening counter. The line was so long to check bag, then security was worse. Made it to my flight with 2 mins to spare. Very stressful.",1
Airport,All the food places closed early and or ran out of food.  I was in line to get a cold sandwich they closed the door in my face saying they out when I could clearly see they had a bunch left.,1
Airport,"This trip was a complete disaster. They knew since noon that there were weather delays and that it would cause problems with connecting flights, and yet the airline ran out of hotels for people to stay at, and the USO was closed. I understand having normal operating hours, but I feel really let down that they couldn't have made special arrangements to take care of displaced veterans",1
Airport,This Airport is so incompetent. RUDE EMPLOYEES! Inexperienced baggage people! A total Train Wreck !!!,1
Airport,"Horrible.... missed flights coming through for a connecting flight 5 days later missed another flight going back and had to  stay overnight to fly in the morning. No help with wheelchair they gave my mother's away, which was registered for the flight!",1
Airport,Very difficult airport to navigate your way around especially if it is your first time.,1
Airport,"Put down a one star, only because,  once our plane landed,  3 hr layover from Atlanta to Greenville  !!!! Why !!! Could have rented a car and driven home.  Flight was with Delta,  just don't get it.  Airport it self was very good.",1
Airport,To confusing! Too many Trams to catch to get to your Departure location.,1
Airport,"Been out of the country for 3 weeks. Amsterdam.  Latvia. most wonderful  kind experience . Sweet intelligent  people . We land here to uneducated , no common sense  people. TSA is rude on a power trip. The hatred for white people and chip on their shoulder is unbelievable.
The mixed culture  of europe isso beautiful, you don't  hear racism or prejudice comments",1
Airport,"The ""customer service"" person for the frontier boarding counter was completely and horribly rude and disrespectful. So terribly we have to file a formal complaint.",1
Airport,"What a complete SH*T SHOW this is!!! They tell us they have a new plane coming in so it looks like we’re finally getting out of Sacramento International Airport and into Dallas and now they just canceled our flight into Del Rio🤬
I am sooo done with American Airlines!!!🤬🤬🤬🤬",1
Airport,"Don't fly in after 9pm, you'll starve. Nothing opened.",1
Airport,"When entering, TSA very slow. When arrive, ramp comes late every time! Go to LAX how to run!",1
Airport,"This Airport is a joke. To small for the population and Tourist Travel. Gates are overcrowded can't find a seat. I had to wait in concessions area.
SAN ANTONIO needs build a New International Airport out by hwy 1604. ✈️",1
Airport,"Dirty , food on the seating, definitely not sanitized.",1
Airport,Worst airport I ever traveler through. 4 people working the customs for US citizens with hundred passengers waiting on the connections line. The connection was on the complete opposite side of the airport. Just made my flight because I ran and luckily was able to figure it out quickly.,1
Airport,Every restaurant/store closes at 9pm.    Very disappointed,1
Airport,All of the restaurants and snack areas close between 8-9. The ones that stay open later were only selling liquor. People who have later flights should be able to grab something to eat.,1
Airport,"Bald, short, male TSA agent at terminal 2 was on a real power trip. Bossing people around with condescending tone. Absolutely disrespectful and hostile. Fortunately he is clearly not qualified for a real law enforcement job, otherwise he will be terrorizing even more people under his unstable temper.",1
Airport,This airport has no idea at all. They are the worst. The  entire place probably can't read. Dumb! Do better!,1
Airport,Airport restaurant listing not up.to date. Needs to be.updated.,1
Airport,"Five 5 passport controls for hundreds of people and some who could afford to, let others ahead to catch their flight. 3 hour wait. Avoid ATL!",1
Airport,"Not a good experience!!!  Very hard to navigate due to changing signs.  Extremely hot in the airport, majority of people sweating today. No air conditioning.  Not happy",1
Airport,"SOUTH WEST AIRLINES from Denver to Atlanta, had little regard for handicapped  wheelchair customers. Over 12 of us had to wait 2 HOURS for assistance to get to our luggage area where family was waiting. Arrived at 9:30 pm. Left airport at 12:38 pm. Shameful!",1
Airport,Staff leave handicapped passengers at the gates for hours after landing. No people to push the passengers to baggage. My mom was extremely thirsty and tired when they brought her out two hours after landing!! DISGUSTING and ABUSIVE!!,1
Airport,Run more than one shuttle from international to domestic terminal this sucks!,1
Airport,TSA Pre is pointless at terminal b. They let the CLEAR people go ahead of you and those people back up the screening process. It took me 15 minutes to get through PRE. Line for non-PRE took five minutes.,1
Airport,"food service places have closed early.  Wendy's, Popeyes, Asian chao all closed in term b.li es for few open places are crazy long.  Boo!!",1
Airport,Lines were way too long and did not move fast,1
Airport,"No parking, flight got changed and we drove around the parking lot for over an hour looking for a spot. Got to terminal to find out our flight couldn't be found and no one was helpful.",1
Airport,"I can't believe cleaners' contractors are paid minimum pay at this massive, multimillion-dollar airport. I'm not sure whether you've visited the airport, but it's one of the country's largest. According to the news, the hourly wage will increase from $8.50 to $12. The saddest part of the news piece is seeing African Americans get by with just enough money to live comfortably.",1
Airport,On of those airports you want to avoid at all costs,1
Airport,1hr+ WAIT for your baggage is TOO LONG!! I fly AMERICAN (First Class) EVERY WEEK!!!! There is no reason for priority MARKED Bags to come down LAST! There's NO REASON for the bags to take 1hour plus to come down!!! American Airlines and Atlanta Hartsfield need to DO BETTER! I'm SICK of the LACK SERVICE!!!,1
Airport,They couldn't even figure out how to move luggage from our connecting flights. Now my wife has no clothes or any belongings.,1
Airport,"Don't try to go through security between 4:00am and 4:40! The entire airport is confused by which TSA checkpoint is open and which one is closed. They have great food in the terminal. If you get the time, visit the rainforest under the airport! 3 stars.",1
Airport,"Queue an hour for homeland, then go and queue another hour just for the bus to go to car rentals. Aweful",1
Airport,"Worst airport ever. Spring break, canceled and/or delayed flights, and long lines. All the while, staff stood around talking.",1
Airport,Seats are very uncomfortable... never knew that till I had to sleep on them because of flight delays,1
Airport,I hate this airport with every fiber of my being,1
Airport,My worst experience in a airport ever Hartsfield-Jackson Atlanta International Airport thanks for messing my whole day up,1
Airport,I hate airports it's always a problem at this airport always. Don't matter if you early or late.,1
Airport,What was labeled as TSA precheck ended up not being TSA precheck. Lots of chargers not working. Vending machines not working....,1
Airport,Disappointed they got rid of the smoking rooms 👎🏼,1
Airport,Worst service. Worst setup. Worst staff. Major delays. No professionalism. Absolutely trash from start to finish. Avoid-avoid-avoid.,1
Airport,"I used to like this airport.  I just flew here yesterday.  I had to checked bags.  The bag tags have the word Clear stamped on them.  Now my cell phone charger and prescription glasses are missing.  ""Thank you"" Sac TSA for your wonderful service.",1
Airport,No help  with anything from baggage claim to check in,1
Airport,Too big. I was sent to 4 different terminals. Rude service people.,1
Airport,B Concourse was very hot-I don't know what the problem was. Restrooms were cooler than the gate areas!,1
Airport,A quarter of the check-in kiosks were out of order.  One of two escalators was broken.  None of the power outlets at our gate (A17) worked.  I hope the aircraft maintenance is better.  The worst will be when we return.  SMF has the slowest baggage handling I've ever experienced.  Lol.  They just announced baggage carousel #1 is broken.,1
Airport,Employees are rude and cant check in to internet,1
Airport,"Huge airport - 6-7 terminals. Tons of people and places. And staff is strict and unpleasant - not helping, not understanding. D terminal is small and crumbled, no space for people.  Tha A terminal is spacious and new. Plus Delta planes are always late or rescheduled.",1
Airport,"There was no long term parking available. I was forced to park in the hourly lot...for 10 days.
Inadequate infrastructure.",1
Airport,To big of an airport to get rid of smoking areas.,1
Airport,"How does anyone give this horrible airport a good review? People who work here from checkin, to TSA, to shops are ridiculously rude from top to bottom. I dont need you to kiss my behind, just dont be one.",1
Airport,Horrible!!!!! The construction was unorganized.  The rerouting was rediculious. Then my flight got delayed 1hr and 30 minutes. It was just a MESS. Got to Portland bags were on another fight. Had to go home then come back to get my bags. I was disgusted,1
Airport,If you’re flight is after 9pm there are zero restaurants and bars open here.  Ridiculous,1
Airport,"They're too strict, with the people they shouldn't be hate it.",1
Airport,"If you fly in at 930pm, be prepared for absolutely nothing being open for food, no sandwich vending machines, nothing... Dinner was a overpriced monster and pretzels out of the 1 working vending machine.
I pray I don't have to fly through this airport again",1
Airport,"Horrid layout. The ideas of having to travel underground and catch a light rail to get to the next terminal almost guarantees being late for your connecting flight. Especially when there constantly changing the gate to flights. Also, half the staff acts as if they can not be bothered to help you. If you need it.",1
Airport,"Dirty, but masks are on the way out! A good percentage of TSA and staff were ok not wearing them finally. Walked straight through until the plane!",1
Airport,So I found out the hard way that international flights are in the domestic terminal. It takes forever to get shuttles to and fro. There are no straight streets so transportation takes forever. Worst terminal this country has to offer.,1
Airport,"They treat international passengers as criminals, they would not allow my cousin to use his phone at the time. If you aren’t going to have Spanish speakers on hand then let them have access to someone who can translate and help them. I would have given 0 stars if possible. They are incredibly inefficient we had been waiting for a total of 3 hours.",1
Airport,"Terminal E all real restaurants are closed. The food court is a joke, 30-40 minute waits. Open the restaurants!!!!",1
Airport,Welcome to the Atlanta airport! You are now trapped.. The food is terrible and the drinks are triple-priced. And the service is the worst ever. Enjoy...,1
Airport,Seriously?  Landed before 7PM on a Saturday and 90% of EVERYTHING IN THIS AIRPORT IS CLOSED...????!!!,1
Airport,Arrived International flight from Korea.  Make it down to immigration.  Only 2 desks open.  Really....people have connecting flights.  Took 40 minutes to get through.  Nobody else came to man the 15+ unmanned desks.  This is why I despise flying through Atlanta from overseas assignments.  I'd rather fly through JFK and we know how bad that place is!!!!!!,1
Airport,Airport is very HOT!!! Too many people not to have air conditioning going at a comfortable temp.  Most trash canisters are overflowing,1
Airport,Lying agents and airport administration. Needs to get dealt with. Corruption at the highest levels in the city’s history.,1
Airport,"Airport is big and sort of clean. TSA employees lack of training and customer service. They treat people like people are asking for favors. If TSA employees in Atlanta are miserable doing their job, maybe they should find something else where they can useful and not disrespect people.",1
Airport,Filthy dirty.   No restaurants open anywhere at 8:30P.  D terminal smells like a sewer.  Will try to connect through alternative airports in the future.,1
Airport,Horrible airport they need more bigger ppl in charge and no wait y'all let all these ppl give  you an excuse to jump the line rule don't separate from ur kid Especially when the kids looks 23 with grown baby hairs ...then the train doesn't open on the 1st two gates ...get a system because organized chaos isn't it,1
Airport,"This airport is PURE CHAOS. Not only was EVERY BATHROOM closed, the priority/first class constituents were asked to and then sent to another part of the airport just to wait longer. We were there hours before our flight and came close the end of boarding. RIDICULOUS.",1
AZM,And for some reason this ride was closed as well I don’t know why some other ride were closed today hopefully some of them will be open next weekend,1
Theme Park,No real guidance for first time partons. Went with a family of 5 and spent most of my time waiting in the wrong line or at customer service.,1
Airport,"I was caught in the tram on January 29,2022 with my arm hanging out of the closed tram door as it left the baggage claim area. Needless to say I shake in my boots to think of traveling through this airport ever again. Haven't heard a word from the airport.",1
Airport,"TSA is terrible and treats everyone with complete contempt.
Don’t fly through here unless you want your items destroyed and your trip ruined.

Not even sure why TSA employees are employed when they obviously hate their jobs.",1
Aquarium,The Mini Melts machines didn’t work. They had 3 of them and all of them were out of order. They need to service their equipment better.,1
Aquarium,"15 to 20 min wait at every display , grown people standing infront of every display texting and talking keeping kids from actually seeing anything",1
Airport,The workers here go out of their way to be as rude as they can be. It’s uncalled for especially when the place is so big that people are just trying to figure out where they are going to not miss their flights.,1
Museum,I live local and my daughter wanted her birthday to be a wonderworks. I was appalled by the employee Terrell who works on the rope course. His rude and lazy way of dealing with people  should be looked into. Will Not be returning to wonderworks again,1
Attraction,"Not what expected
Hotel Stay was not like expected got our room until almost 5pm During the night there was alot of noise like plumbing/pipes woken up by the noise",1
Theme Park,"OVER RATED.
TERRIBLE FOOD.
The arcade is tiny only claw games. …",1
Theme Park,HORRIBLE. What a waste of money. The lines were over an hour and a half long for a 15 second ride. I have pretty patient kids and they were miserable. Will never go back and will deter anyone who is considering going.,1
Theme Park,"Horrible wait time for everything. Even 45 minutes wait for food, not even mentioned about rides. Kids are disappointed and we won’t return again!",1
Theme Park,Don't waste your time and money. The lines are horrible and the employees don't care about your experience. Either stay home or go camping. For this kind of money you'd figure they would have this figured out. It's horrible. Anyone giving …,1
Theme Park,"Waited on line for 25 minutes to find out my kids were too small. The sign was not outside the line but at the gate when you walk in.
However the sign leads me to believe anyone under 42 inches must ride with someone 52 inches or bigger.   Kids were incredibly upset",1
Theme Park,"My 7yr old son had a good time at the Nin-jago rides (otherwise, I’d given it 0 stars)
The google Nest in the room has atrocious user interface making it essentially …",1
Theme Park,"Miserable experience, ride broken a few times while we waited and they told us it's normal?! everything is unreasonablly overpriced. won't recommend and will never return. Spend your money and patience somewhere else.",1
Airport,This hourly parking situation on the north terminal is trash. Kiosk doesn't work and they aren't attempting to fix it. Been in line 30 plus minutes with a line of other cars  and now they want to charge me 6 dollars for their mess up,1
Theme Park,Don't waste your money on the annualpass its a scam !!! they never have availability..... have had the pass for almost 1 year and could not book even a single trip,1
Airport,"It was too crowded!! There was definitely not respect for ""safe distance 6ft"" no kind of organization!! The restrooms were nasty and dirty, the whole place smelled. It smelled old and dingy! I think id they cleaned more often and have people trying to keep organized it would be so much better.",1
Airport,F gate went to buy a drink from the Hudson store got on the plane only to find out someone had already opened and partially drank some of my drink,1
Airport,I had to drive in from Tennessee but that's not the issue the issue is the confusing system to pick up people frome the air port im only go back if I fly delta,1
Airport,SkyTrain smells like a dirty bathroom.,1
Airport,I know this isn't entirely the airports fault. I'm just wondering how such an airline like Viva Aerobus is even allowed to operate out of San Antonio Airport. There should be a level of accountability for all airlines that operate out of this airport. I have NEVER had an experience like this in my 30 years of life and it does reflect poorly on the entire airport itself.,1
Theme Park,Park is designed to maximize profit over customer experience. So many design flaws. Unjustifiably expensive. The way finding is terrible; Ikea has better signage. They are a long way from a Disney-type experience.,1
Theme Park,"This place a living example of why America is failing. Overpriced, Overhyped and Overrated. Give your money to the mouse at least big D earns it.",1
Theme Park,"One day trip
Food choices need to be improved. To pay $15 for a hot dog with fries is not acceptable!!!It’s better to go outside of the park and eat at another restaurants and it will be more enjoyable!",1
Theme Park,"Mirror maze was short, the little ride thing was ok. Get a Groupon definitely not worth full price.",1
Aquarium,If you love animals. This place will just make you sad.,1
Airport,I have never seen the line at Hartsfield-Jackson Atlanta International Airport this long. Hope I make my flight.,1
Airport,Terminal change at the last minute. Flight 30 mins late.,1
Airport,"Three booths open at passport control at the international terminal! After a 10h flight, that's not what I expected!",1
Airport,"Disorganized, interior signage is poor. Needs to be clearly marked.",1
Airport,"The Hartsfield-Jackson Atlanta International Airport just shuts down its precheck at 9pm. A service we pay for and that people plan their travel around.

Considering going single issue on defunding the Transportation Security Administration - TSA right now. Total waste of space.",1
